,Territory,Inventory Name,Total_revenue,ABC_revenue,Product_Margin,ABC_Margin_mode,ABC(Rev-Mar),total_revenue,CoV,std_dev,average_revenue,Territory_XYZ,ABC_XYZ
9289,Nyeri,Kasuku Cooking Fat 250G 1PC,10646.57,C,0.030440675482618487,B,CB,10646.57,3.3166247903553994,3210.0616358412803,967.87,Z,CBZ
9290,Nyeri,Safi Drinking Water 1L,10500.029999999999,C,0.12246250724997922,A,CA,10500.03,2.6074529601428873,2488.9394822808295,954.5481818181819,Z,CAZ
9291,Nyeri,Coca Cola Soda 2ltr,10396.56,C,0.04686165423947924,B,CB,10396.56,2.2623119934163713,2138.205670752083,945.1418181818182,Z,CBZ
9292,Nyeri,Big Giant Lollipops Assorted 50PC,9827.56,C,0.09372824994199988,A,CA,9827.56,2.6949475657740485,2407.7053544998553,893.4145454545454,Z,CAZ
9293,Nyeri,Sunveat Biscuits Happy Happy Mango,9413.84,C,0.038458106540554905,B,CB,9413.84,1.7166975373178537,1469.1559949731186,855.8036363636364,Z,CBZ
9294,Nyeri,Mariandazi Baking Powder 100G - 72PC,9232.74,C,0.017934082121156342,C,CC,9232.74,3.3166247903553994,2783.775851536901,839.34,Z,CCZ
9295,Nyeri,Afia Juice Mixed Fruit 300ml*12,9099.16,C,0.08852178491509799,A,CA,9099.16,2.0854587196965997,1725.0838694467739,827.1963636363636,Z,CAZ
9296,Nyeri,Sprite Soda 2ltr,8663.8,C,0.04686165423947924,B,CB,8663.8,2.624118899745208,2066.803756692048,787.6181818181817,Z,CBZ
9297,Nyeri,Sunveat Biscuits Happy Happy Orange,8517.32,C,0.038458106540554905,B,CB,8517.32,1.818685714611476,1408.2116555249652,774.3018181818181,Z,CBZ
9298,Nyeri,Kristal Aqua Drinking Water 1Ltr,8517.3,C,0.1842241826673585,A,CA,8517.3,2.690931216242361,2083.58804073646,774.3,Z,CAZ
9299,Nyeri,Afia Juice Mixed Fruit 200ML*12,8250.0,C,0.06207999999999993,B,CB,8250.0,2.598076211353316,1948.557158514987,750.0,Z,CBZ
9300,Nyeri,Sossi Classic Chunks 37g,7684.37,C,0.12341922601502334,A,CA,7684.37,2.487775420165761,1737.907891405379,698.579090909091,Z,CAZ
9301,Nyeri,Always Max Thick Ext Long - Night 16'S,7640.0,C,-0.09306937172774872,C,CC,7640.0,3.3166247903554007,2303.5466725741144,694.5454545454545,Z,CCZ
9302,Nyeri,Eden Tea Tangawizi 50g.,7538.839999999999,C,0.0905668636463121,A,CA,7538.84,1.8439079083132774,1263.7206086825881,685.3490909090909,Z,CAZ
9303,Nyeri,Sunveat Biscuits Wafers 15G Assorted,7482.7300000000005,C,0.03225565035174377,B,CB,7482.7300000000005,3.3166247903554,2256.1279834123693,680.2481818181818,Z,CBZ
9304,Nyeri,Afia Juice Mango 300ml,6685.36,C,0.08852178491509799,A,CA,6685.360000000001,2.720294101747088,1653.2859432778105,607.7600000000001,Z,CAZ
9305,Nyeri,Ting Ting Bubble Gums Cola 50PC,6517.14,C,0.08727835165442198,A,CA,6517.14,3.0189500442297854,1788.6290992047004,592.4672727272728,Z,CAZ
9306,Nyeri,Ting Ting Bubble Gums Assorted 50PC,6517.11,C,0.08727835165442198,A,CA,6517.11,3.2165903593387273,1905.7157451590917,592.4645454545454,Z,CAZ
9307,Nyeri,Hit A4 Exercise Books 96 Pages Single Line,6482.79,C,0.18038501881902874,A,CA,6482.789999999999,1.9954951131511154,1176.0341604168107,589.3445454545454,Z,CAZ
9308,Nyeri,Fresh Chewing Gum Peppermint,6200.0,C,0.014000000000000058,C,CC,6200.0,2.061843027520591,1162.1297064206967,563.6363636363636,Z,CCZ
9309,Nyeri,Safi Drinking Water 500ml*24pcs,5431.05,C,0.11746347391388398,A,CA,5431.05,2.5035086489875673,1236.0618770985388,493.7318181818182,Z,CAZ
9310,Nyeri,Maccoffee Coffee Kenyan Kahawa 25g,5431.03,C,0.04762080121082007,B,CB,5431.03,3.3166247903554003,1637.5171577421715,493.72999999999996,Z,CBZ
9311,Nyeri,Big Giant Lollipops Tongue Painter 50PC,5431.02,C,0.09372824994199988,A,CA,5431.02,2.527939119218695,1248.1170832053742,493.7290909090909,Z,CAZ
9312,Nyeri,Utawala Maize Flour 2kg,5370.0,C,0.05027932960893855,B,CB,5370.0,2.3711225658371653,1157.5389253223252,488.1818181818182,Z,CBZ
9313,Nyeri,M&G  Exercise Book A4 Sq 200p,5103.450000000001,C,0.11384950343092204,A,CA,5103.450000000001,1.7961634014528296,833.3300101040404,463.95000000000005,Z,CAZ
9314,Nyeri,Raha Drinking Chocolate 50G,5034.48,C,0.05685592156488849,B,CB,5034.48,2.2248595461286995,1018.273717072183,457.67999999999995,Z,CBZ
9315,Nyeri,M&G  Exercise Book A4 Sl 200p,4965.52,C,0.20000322222043215,A,CA,4965.52,2.13819433167334,965.2042470736911,451.4109090909091,Z,CAZ
9316,Nyeri,Femella Sanitary Pad   240mm Thick,4800.0,C,0.20199999999999999,A,CA,4800.0,1.9533624855617553,852.3763573360387,436.3636363636364,Z,CAZ
9317,Nyeri,Tropical Heat Safari Puffs Chilli Lemon 12g,4655.17,C,0.022667271012659137,C,CC,4655.17,3.3166247903554007,1403.5865659380681,423.1972727272727,Z,CCZ
9318,Nyeri,Bella Tissue Rolls 40Pc,4603.44,C,0.065455398571503,B,CB,4603.44,3.3166247903554003,1387.9893840830603,418.4945454545454,Z,CBZ
9319,Nyeri,Rosy Cotton Wool 200gm,4550.0,C,0.1525384615384615,A,CA,4550.0,2.834913524938204,1172.6233216789842,413.6363636363636,Z,CAZ
9320,Nyeri,Sunveat Biscuits Marie Kumi Orange,4517.25,C,0.04274114392790222,B,CB,4517.25,1.8308463118243978,751.8536820080692,410.65909090909093,Z,CBZ
9321,Nyeri,Mara Moja 100's Pkt,4260.0,C,0.07887323943661972,A,CA,4260.0,3.3166247903554003,1284.4383279012732,387.27272727272725,Z,CAZ
9322,Nyeri,Bella Wet  Wipes 80 Pc,4172.4,C,0.14952851369555448,A,CA,4172.4,3.3166247903554,1258.0259341162607,379.30909090909086,Z,CAZ
9323,Nyeri,Kenstar Plastic Bucket Sporty with Lid 20 Clear,4034.46,C,0.1025713478383723,A,CA,4034.46,1.8988300491501486,696.4321709176644,366.7690909090909,Z,CAZ
9324,Nyeri,Action 100's Pkt,3850.0,C,0.12285714285714286,A,CA,3850.0,2.2360679774997894,782.6237921249264,350.0,Z,CAZ
9325,Nyeri,Afia Juice Energy Strawberry 380ml,3708.63,C,0.06379186888376168,B,CB,3708.63,1.9109883867118085,644.2862600555468,337.14818181818185,Z,CBZ
9326,Nyeri,Rosy Cotton Wool 400gm,3650.0,C,0.15753424657534246,A,CA,3650.0,2.6698314553544384,885.8986192767001,331.8181818181818,Z,CAZ
9327,Nyeri,Afia Juice Multivitamin 200ml,3641.38,C,0.057466666666666694,B,CB,3641.38,2.0996299641566205,695.0500508073305,331.0345454545455,Z,CBZ
9328,Nyeri,Hit A4 Exercise Books 64 Pages Single Line,3620.7099999999996,C,0.058728650655118286,B,CB,3620.7099999999996,1.7491063179166848,575.7278851221927,329.1554545454545,Z,CBZ
9329,Nyeri,Bella Tissue Rolls Jumbo,3618.09,C,0.05231213153901638,B,CB,3618.09,2.3711225658371653,779.9031676572536,328.91727272727275,Z,CBZ
9330,Nyeri,Fresh Chewing Gum Cool Fruity,3600.0,C,0.014000000000000058,C,CC,3600.0,2.610992905125804,854.5067689502631,327.27272727272725,Z,CCZ
9331,Nyeri,Utawala Maize Flour 1kg,3580.0,C,0.05027932960893855,B,CB,3580.0,2.224859546128699,724.090652285522,325.45454545454544,Z,CBZ
9332,Nyeri,Fruit Drops Sweets Assorted.,3560.21,C,0.09512761020881673,A,CA,3560.21,3.0135124925212007,975.3397555453549,323.6554545454546,Z,CAZ
9333,Nyeri,Kenstar Plastic Rack Square 4 Tier,3500.0,C,0.10344000000000006,A,CA,3500.0,1.76010203785845,560.032466591325,318.1818181818182,Z,CAZ
9334,Nyeri,Kenstar Plastic Soup Plate 999,3336.21,C,0.10464269335563414,A,CA,3336.21,2.3711225658371653,719.1420741246918,303.2918181818182,Z,CAZ
9335,Nyeri,M&G  Exercise Book A4 Sq 120p,3310.35,C,0.20001449993354206,A,CA,3310.3500000000004,1.7491062619259905,526.3776285606094,300.94090909090914,Z,CAZ
9336,Nyeri,Champion Fine Ballpens Blue,3258.5699999999997,C,0.24998388863826768,A,CA,3258.5699999999997,2.3006456749230098,681.5286342667155,296.2336363636363,Z,CAZ
9337,Nyeri,Rebune Dry Iron Model No RE 3-057,3232.7699999999995,C,0.15000139199510007,A,CA,3232.7699999999995,1.7126976771553508,503.3416063434093,293.88818181818175,Z,CAZ
9338,Nyeri,Aquafresh Tooth Paste Herbal 50ml,3159.49,C,0.025135973942168842,C,CC,3159.4900000000002,2.6004146229635485,746.9076361006457,287.22636363636366,Z,CCZ
9339,Nyeri,Movit Curl Activator 140gm,3108.63,C,0.0542692080243825,B,CB,3108.63,2.1053195364312454,594.9690427760239,282.6027272727273,Z,CBZ
9340,Nyeri,Movit Baby Jelly 100gm,3067.23,C,0.04611923509561306,B,CB,3067.23,2.0600976178515973,574.4357469457232,278.8390909090909,Z,CBZ
9341,Nyeri,Colgate Tooth Paste Dental Cream 15g,3010.3199999999997,C,0.07428281743901703,A,CA,3010.32,2.9416123965063923,805.0176935864657,273.66545454545457,Z,CAZ
9342,Nyeri,Colgate Tooth Brush A/Cavity,2974.1000000000004,C,0.1065532429978817,A,CA,2974.1000000000004,2.4326939799325356,657.7341059743051,270.37272727272733,Z,CAZ
9343,Nyeri,Velvex Cotton Wool 400g,2900.0,C,0.12644827586206892,A,CA,2900.0,3.3166247903554003,874.3828992755145,263.6363636363636,Z,CAZ
9344,Nyeri,Femella Sanitary Pad 280mm Thick,2880.0,C,0.20833333333333334,A,CA,2880.0,2.224859546128699,582.5086811682412,261.8181818181818,Z,CAZ
9345,Nyeri,Amara Body Milk Lotion 400ml,2853.4500000000003,C,0.16674551858276834,A,CA,2853.4500000000003,2.2785960589801784,591.0781749542718,259.4045454545455,Z,CAZ
9346,Nyeri,Kenstar Plastic Mug 910,2737.0499999999997,C,0.11810160574340985,A,CA,2737.05,2.2785960589801784,566.9664857483361,248.8227272727273,Z,CAZ
9347,Nyeri,Kenstar Plastic Bucket Sporty Lid 10 Col,2715.51,C,0.11107674064908625,A,CA,2715.51,1.7601020378584502,434.5067895295455,246.86454545454546,Z,CAZ
9348,Nyeri,Kenstar Plastic Hunger No.1 3Pc Pack KH01,2702.58,C,0.12285462315989408,A,CA,2702.58,1.8910332099462805,464.60623023060174,245.6890909090909,Z,CAZ
9349,Nyeri,Radiant Oil Sheen Spray 100ml,2655.18,C,-0.03585417294365766,C,CC,2655.18,3.3166247903553994,800.5668918959863,241.38,Z,CCZ
9350,Nyeri,Tcb Naturals Hair Sheen Spray 85ml,2586.2,C,0.07416286443430518,A,CA,2586.2,1.9494871120374202,458.3421426501069,235.1090909090909,Z,CAZ
9351,Nyeri,Kenstar Plastic Basin Wonder with Lid 302,2586.19,C,0.09992343920376771,A,CA,2586.1899999999996,2.2248630509960834,523.0835067141418,235.10818181818178,Z,CAZ
9352,Nyeri,Tropical Heat Safari Puffs Tomato 12g,2482.72,C,0.005026744860475615,C,CC,2482.72,2.3082731640774234,520.9814499925727,225.70181818181817,Z,CCZ
9353,Nyeri,Kaluma Balm 7gm,2400.0,C,0.1,A,CA,2400.0,3.3166247903554007,723.6272269866329,218.1818181818182,Z,CAZ
9354,Nyeri,Hit A4 Exercise Books 80 Pages Square Line,2370.69,C,0.06675243598937018,B,CB,2370.69,2.2785942670142227,491.07642207890433,215.51727272727274,Z,CBZ
9355,Nyeri,Rhino Matches Ndogo 10 Boxes,2288.79,C,0.047461759270182036,B,CB,2288.79,2.610992905125804,543.2740410293535,208.07181818181817,Z,CBZ
9356,Nyeri,Amara Cocoa Butter Lotion 400ml,2282.76,C,0.16674551858276834,A,CA,2282.76,1.854049621773916,384.7591195091477,207.52363636363637,Z,CAZ
9357,Nyeri,Hit A4 Exercise Books 64 Pages Square Line,2262.94,C,0.060142734041847966,B,CB,2262.94,2.2785941816903934,468.7565379558599,205.72181818181818,Z,CBZ
9358,Nyeri,Tcb Natural Relaxer Regular 212gm,2241.38,C,0.11891780956375099,A,CA,2241.38,2.224859546128699,453.3414263183585,203.7618181818182,Z,CAZ
9359,Nyeri,Velvex Cotton Wool 50g,2230.0,C,0.1367713004484305,A,CA,2230.0,1.8702940945209658,379.15962098015945,202.72727272727272,Z,CAZ
9360,Nyeri,Tcb Naturals Hair Food 100ml,2094.85,C,0.10105790645879732,A,CA,2094.85,1.8441649487751763,351.2044493583344,190.4409090909091,Z,CAZ
9361,Nyeri,M&G  Exercise Book A5 Sq 200p,2094.84,C,0.19999140745832614,A,CA,2094.84,3.3166247903554,631.6180250752824,190.44000000000003,Z,CAZ
9362,Nyeri,Kasuku White Cooking Fat 500g 1 PC,2022.41,C,0.01761022149371663,C,CC,2022.41,2.913399158363483,535.6443265332629,183.85545454545456,Z,CCZ
9363,Nyeri,Kenstar Plastic Bucket Sporty with Lid 3 Clear,2000.0,C,0.029000000000000057,C,CC,2000.0,1.7360875553957527,315.65228279922775,181.8181818181818,Z,CCZ
9364,Nyeri,Hit A4 Exercise Books 96 Pages Square Line,1944.84,C,0.18848337138273577,A,CA,1944.84,1.7126976771553508,302.8111773126193,176.80363636363634,Z,CAZ
9365,Nyeri,Radiant Braid Spray 100ml,1896.56,C,0.09387522672628336,A,CA,1896.56,1.8540496217739157,319.6651227883216,172.41454545454545,Z,CAZ
9366,Nyeri,Oraimo Powerbank OPD-P120D 10000MAH,1879.31,C,0.13761433717694255,A,CA,1879.31,3.3166247903554003,566.633284978437,170.84636363636363,Z,CAZ
9367,Nyeri,Kenstar Plastic Basin 45,1862.07,C,0.11105860113421548,A,CA,1862.07,2.5421415685760453,430.3314136907633,169.2790909090909,Z,CAZ
9368,Nyeri,Rosy Cotton Wool 100gm,1840.0,C,0.15673913043478266,A,CA,1840.0,2.542144763777232,425.2314877591007,167.27272727272728,Z,CAZ
9369,Nyeri,Bella Wet Wipes 40 Pc,1706.89,C,0.2187341405060538,A,CA,1706.89,3.3166247903554003,514.646698946339,155.1718181818182,Z,CAZ
9370,Nyeri,Champion Fine Ballpens Black,1706.87,C,0.24998388863826768,A,CA,1706.87,2.32379000772445,360.5824954986029,155.17,Z,CAZ
9371,Nyeri,Hit A4 Exercise Books 48 Pages Square Line,1594.8500000000001,C,0.056494341160610834,B,CB,1594.8500000000001,1.8044389709823936,261.61904480647917,144.98636363636365,Z,CBZ
9372,Nyeri,My Girl Sanitary Pads 12PC,1575.0,C,0.047619047619047616,B,CB,1575.0,3.3166247903554,474.8803677099777,143.1818181818182,Z,CBZ
9373,Nyeri,Champion Fine Ballpens Green,1551.6999999999998,C,0.24998388863826768,A,CA,1551.6999999999998,1.9954949260772379,281.49177061764084,141.06363636363633,Z,CAZ
9374,Nyeri,Kenstar Plastic Mug 902,1512.92,C,0.13842950624628186,A,CA,1512.9199999999998,2.934263824182479,403.5733113529233,137.5381818181818,Z,CAZ
9375,Nyeri,Decent Melamine plate B23A,1400.8500000000001,C,0.10772031266730915,A,CA,1400.8500000000001,1.8044389709823938,229.79530295460788,127.35000000000001,Z,CAZ
9376,Nyeri,"Champion Fine Ballpens ASSORTED (7Blue, 1Black, 1Red, 1Green)",1392.25,C,0.2499488229273286,A,CA,1392.25,3.3166247903554003,419.77916948839146,126.56818181818181,Z,CAZ
9377,Nyeri,Kenstar Plastic Bucket Sporty with Lid 10 Clear,1344.84,C,0.11537431962166497,A,CA,1344.84,3.3166247903553994,405.48451664195954,122.25818181818181,Z,CAZ
9378,Nyeri,Poshy Tissue Rolls Roll Poa Singles,1310.34,C,0.059206007601080586,B,CB,1310.34,2.224859546128699,265.0293143340254,119.12181818181817,Z,CBZ
9379,Nyeri,Champion Fine Ballpens Red,1241.36,C,0.24998388863826768,A,CA,1241.36,2.1381943316733394,241.29717414236512,112.85090909090908,Z,CAZ
9380,Nyeri,Colgate Tooth Paste Triple Action 70g,1232.76,C,0.08287906810733645,A,CA,1232.76,3.3166247903554,371.69112514168387,112.0690909090909,Z,CAZ
9381,Nyeri,Nescafe coffee 1.5gms,1199.99,C,0.17075021682567218,A,CA,1199.99,3.3166247903554003,361.8105983798706,109.09,Z,CAZ
9382,Nyeri,Kaluma Guard,1148.28,C,0.09910474797087815,A,CA,1148.28,2.2248595461286986,232.25106542078748,104.38909090909091,Z,CAZ
9383,Nyeri,Radiant Braid Spray50gm,1096.56,C,0.09006347121908513,A,CA,1096.56,1.8540496217739157,184.82515029567318,99.68727272727273,Z,CAZ
9384,Nyeri,Dawn Pekee Poa Tissue Rolls  White 40PC Wrapped,1086.2,C,0.0952310808322593,A,CA,1086.2,3.3166247903554,327.50162248036685,98.74545454545455,Z,CAZ
9385,Nyeri,Parle Milk Power Biscuits 5s,1086.2,C,0.09331614803903518,A,CA,1086.2,3.3166247903554,327.50162248036685,98.74545454545455,Z,CAZ
9386,Nyeri,Kenstar Plastic Deep Plate 750,1056.02,C,0.14284767333952014,A,CA,1056.02,2.2524363226859716,216.23798231662178,96.00181818181818,Z,CAZ
9387,Nyeri,M&G  Color Pencil 12 Colors 34365,923.3,C,0.2016765766643922,A,CA,923.3,2.371116424797814,199.0228904559838,83.93636363636364,Z,CAZ
9388,Nyeri,Oasis Melamine Round Dinner Swirl Plate 9.75 Inch PO-09,922.42,C,0.1056134949372303,A,CA,922.42,3.3166247903554,278.1200944654207,83.85636363636364,Z,CAZ
9389,Nyeri,M&G  Modeling Clay 500g 1 Color 04475,899.1299999999999,C,0.2030155187626511,A,CA,899.1299999999999,2.2524375420096066,184.1121970133725,81.7390909090909,Z,CAZ
9390,Nyeri,Max Guard Tooth Paste 150g,896.56,C,-0.11401356295172664,C,CC,896.56,3.3166247903554003,270.32301109463975,81.50545454545454,Z,CCZ
9391,Nyeri,Radiant Leave In 100ml,869.8299999999999,C,0.04459612392134678,B,CB,869.8299999999999,3.3166247903554007,262.26361285407614,79.07545454545453,Z,CBZ
9392,Nyeri,M&G  Exercise Book A5 Sq 96p,801.72,C,0.19999501072693712,A,CA,801.72,2.2248595461286986,162.15585412020914,72.88363636363637,Z,CAZ
9393,Nyeri,Oraimo Cable OCD-C53 Andriod 1M 2A,793.1,C,0.13043752364140712,A,CA,793.1,2.669831455354438,192.494847931055,72.10000000000001,Z,CAZ
9394,Nyeri,Gelx Black Gel Pen,775.88,C,0.2000309326184462,A,CA,775.88,1.854049621773916,130.77454732199507,70.53454545454545,Z,CAZ
9395,Nyeri,Rosy Cotton Wool 50gm,760.0,C,0.1492105263157896,A,CA,760.0,2.542144763777232,175.63909277006331,69.0909090909091,Z,CAZ
9396,Nyeri,Kenstar Plastic Coffee Mug 901,741.38,C,0.10464269335563414,A,CA,741.38,2.224859546128699,149.9514882098995,67.39818181818181,Z,CAZ
9397,Nyeri,M&G  Exercise Book A4 Sq 96p,698.28,C,0.20000572836111585,A,CA,698.28,3.3166247903554,210.53934169176077,63.48,Z,CAZ
9398,Nyeri,Rosapharm Methylated spirit 300ml,672.39,C,0.21524183473139394,A,CA,672.39,2.2623153078532696,138.2871081679509,61.126363636363635,Z,CAZ
9399,Nyeri,Kiss Condoms Studded,668.1,C,0.09079479119892227,A,CA,668.1,3.3166247903553994,201.43972931240387,60.73636363636364,Z,CAZ
9400,Nyeri,Sonadol Blue 100's,660.0,C,0.20454545454545456,A,CA,660.0,2.371122565837165,142.2673539502299,60.0,Z,CAZ
9401,Nyeri,Valon Glycerine Lotion 200ml,651.72,C,0.0649972380777021,B,CB,651.72,3.3166247903554,196.50097348822013,59.24727272727273,Z,CBZ
9402,Nyeri,Kenstar Plastic Container Breaktime 1 Clear,646.5600000000001,C,0.16007795100222716,A,CA,646.5600000000001,2.3711225658371653,139.3702732879707,58.77818181818182,Z,CAZ
9403,Nyeri,Avc Led Bulb 15w,642.24,C,0.04988789237668156,B,CB,642.24,3.3166247903554,193.6426459416229,58.38545454545454,Z,CBZ
9404,Nyeri,Oraimo Earphones OEP-E26 HALO 1.3M,636.2,C,0.13278843131090853,A,CA,636.2,2.2248595461286986,128.6777857497344,57.83636363636364,Z,CAZ
9405,Nyeri,Prc Ladies Ankle Socks,586.2,C,0.06325486182190385,B,CB,586.2,3.3166247903554003,176.74595019148506,53.290909090909096,Z,CBZ
9406,Nyeri,Gelx Red Gel Pen,581.91,C,0.2000309326184462,A,CA,581.91,2.3711225658371657,125.434539298755,52.90090909090909,Z,CAZ
9407,Nyeri,Bomba Fine Point Red Pen,568.98,C,0.150057998523674,A,CA,568.98,1.8988300491501489,98.21784739685924,51.72545454545455,Z,CAZ
9408,Nyeri,Kenstar Plastic Oval Plate 444,560.34,C,0.10768462005211127,A,CA,560.34,2.2248595461286986,113.33434527979593,50.940000000000005,Z,CAZ
9409,Nyeri,Kenstar Plastic Side Plate 888,560.34,C,0.10768462005211127,A,CA,560.34,3.3166247903553994,168.94886682070407,50.940000000000005,Z,CAZ
9410,Nyeri,M&G  Pencil Sharpener Double Holes N1298,553.45,C,0.20093956093594728,A,CA,553.45,3.316624790355399,166.87145365656326,50.31363636363637,Z,CAZ
9411,Nyeri,Kenstar Plastic Serving Bowl 7 Inch771,525.86,C,0.11474536948997838,A,CA,525.86,3.3166247903554,158.55275565966278,47.805454545454545,Z,CAZ
9412,Nyeri,Ariel Washing Powder 20g Lavender,517.24,C,0.02708659590510984,C,CC,517.24,2.3711335281993478,111.49500964780279,47.02181818181818,Z,CCZ
9413,Nyeri,Oasis Melamine Round Side Bowl 6.5 Inch B0-02,517.23,C,0.10092222028884638,A,CA,517.23,2.3711225658371653,111.49233861163246,47.02090909090909,Z,CAZ
9414,Nyeri,Zoe Petroleum Jelly  Perfumed Baby 100g,513.8,C,0.03682366679641876,B,CB,513.8,3.3166247903554,154.91652884405494,46.709090909090904,Z,CBZ
9415,Nyeri,Kenstar Plastic Oval Plate 333,508.62,C,0.11863473713184702,A,CA,508.62,3.3166247903554,153.35470007914213,46.23818181818182,Z,CAZ
9416,Nyeri,DpLight Rechargeable Led Bulb 20W,465.52,C,0.11973706822478092,A,CA,465.52,3.3166247903554,140.35956112784052,42.32,Z,CAZ
9417,Nyeri,Rosapharm Surgical spirit 300ml,465.52,C,0.18888960494941026,A,CA,465.52,1.8988224446506439,80.35816585761525,42.32,Z,CAZ
9418,Nyeri,Movit Herbal Jelly 50gm,457.77,C,0.07299843014128721,A,CA,457.77,2.5410148360401466,105.74548740855435,41.61545454545455,Z,CAZ
9419,Nyeri,Radiant Hair Cream 90gm,448.28,C,0.04008671509527258,B,CB,448.28,2.63887012134756,107.54115436342582,40.75272727272727,Z,CBZ
9420,Nyeri,Eezi Toothpaste Tablets Herbal Protection 60s Buy 1 Get 1 Free,412.06,C,0.3012182691840994,A,CA,412.06,2.224859546128699,83.34323859798107,37.46,Z,CAZ
9421,Nyeri,Oasis Melamine Round Side Bowl 7 Inch BO-02,406.9,C,0.1030228557385106,A,CA,406.9,2.2248595461286986,82.29957721088796,36.99090909090909,Z,CAZ
9422,Nyeri,DpLight Rechargeable Led Bulb 40W,392.24,C,0.12222108912910462,A,CA,392.24,3.3166247903554003,118.26480979718201,35.658181818181816,Z,CAZ
9423,Nyeri,M&G  Zipper Bag A6 4286,389.66,C,0.20132936406097635,A,CA,389.66,3.3166247903554003,117.4869105281714,35.42363636363637,Z,CAZ
9424,Nyeri,Gelx Violet Gel Pen,387.94,C,0.2000309326184462,A,CA,387.94,2.2248595461286986,78.46472839319703,35.267272727272726,Z,CAZ
9425,Nyeri,Decent Melamine plate B34,362.06,C,0.10230348561011993,A,CA,362.06,3.3166247903553994,109.16519741782508,32.914545454545454,Z,CAZ
9426,Nyeri,Natoa Tablets 6s,360.0,C,0.18975000000000009,A,CA,360.0,2.610992905125803,85.45067689502629,32.72727272727273,Z,CAZ
9427,Nyeri,Kenstar Plastic Bowl Small 500,310.36,C,0.13339347854104922,A,CA,310.36,2.5421447637772325,71.72545898962744,28.214545454545455,Z,CAZ
9428,Nyeri,Movit Herbal Jelly 100gm,310.34,C,0.10688277373203571,A,CA,310.34,3.3166247903553994,93.57103067626315,28.21272727272727,Z,CAZ
9429,Nyeri,Tropical Heat Safari Puffs Cheese 12g,310.34,C,0.009119030740478134,C,CC,310.34,3.3166247903553994,93.57103067626315,28.21272727272727,Z,CCZ
9430,Nyeri,M&G  Zipper Bag A5 Pvc 94503,307.76,C,0.20168312971146346,A,CA,307.76,3.3166247903554,92.79313140725253,27.978181818181817,Z,CAZ
9431,Nyeri,Panadol Baby and Infant 100ml,298.0,C,0.14748322147651002,A,CA,298.0,3.3166247903554,89.85038068417356,27.09090909090909,Z,CAZ
9432,Nyeri,M&G  Soft White Eraser 0760,294.83,C,0.2000135671403859,A,CA,294.83,3.3166247903554,88.89458972186205,26.80272727272727,Z,CAZ
9433,Nyeri,Tcb Naturals Hair Food 50ml,293.11,C,0.1218214074512123,A,CA,293.11,3.3166247903554003,88.37599020918832,26.64636363636364,Z,CAZ
9434,Nyeri,Kaluma  Strong Caplet 100'S,290.0,C,0.08620689655172414,A,CA,290.0,3.3166247903553994,87.43828992755144,26.363636363636363,Z,CAZ
9435,Nyeri,Rosapharm Methylated spirit 100ml,283.62,C,0.19144385026737964,A,CA,283.62,2.252440188267658,58.07609874513392,25.783636363636365,Z,CAZ
9436,Nyeri,Zoe Petroleum Jelly  Perfumed Family 100g,256.9,C,0.03682366679641876,B,CB,256.9,3.3166247903554,77.45826442202747,23.354545454545452,Z,CBZ
9437,Nyeri,Zoe Petroleum Jelly Pure Baby 100g,256.9,C,0.03682366679641876,B,CB,256.9,3.3166247903554,77.45826442202747,23.354545454545452,Z,CBZ
9438,Nyeri,Kenstar Plastic Multi purpose Bowl 666,232.76,C,0.14813541845677947,A,CA,232.76,3.3166247903554,70.17978056392026,21.16,Z,CAZ
9439,Nyeri,Tcb Naturals Anti-Dandruff Hair Food 100ml,228.45,C,0.043454983492459985,B,CB,228.45,3.3166247903554007,68.88026666879011,20.768181818181816,Z,CBZ
9440,Nyeri,Rosapharm Antiseptic 100ml,220.68,C,0.20309951060358886,A,CA,220.68,3.3166247903553994,66.53752352142087,20.061818181818182,Z,CAZ
9441,Nyeri,Eezi Toothpaste Tablets Charcoal Whitening  60s Buy 1 Get 1 Free,206.03,C,0.3012182691840994,A,CA,206.03,3.3166247903554,62.12038232335664,18.73,Z,CAZ
9442,Nyeri,Eezi Toothpaste Tablets Kids Complete Protection 60s Buy 1 Get 1 Free,206.03,C,0.3012182691840994,A,CA,206.03,3.3166247903554,62.12038232335664,18.73,Z,CAZ
9443,Nyeri,Eezi Toothpaste Tablets Sensitivity Prevention  60s Buy 1 Get 1 Free,206.03,C,0.3012182691840994,A,CA,206.03,3.3166247903554,62.12038232335664,18.73,Z,CAZ
9444,Nyeri,Nice & Lovely  Aloevera Herbal lotion 400ml,198.28,C,-0.028343756304216282,C,CC,198.28,3.3166247903554003,59.783669402878985,18.025454545454547,Z,CCZ
9445,Nyeri,Decent Melamine plate B27,195.69,C,0.10577954928713776,A,CA,195.69,3.3166247903554003,59.00275502042257,17.79,Z,CAZ
9446,Nyeri,Gelx Pink Gel Pen,193.97,C,0.2000309326184462,A,CA,193.97,3.3166247903554,58.48415550774881,17.633636363636363,Z,CAZ
9447,Nyeri,Yonlin Padlock No. 366,163.79,C,0.07155503999023138,A,CA,163.79,3.3166247903554007,49.38454312839191,14.889999999999999,Z,CAZ
9448,Nyeri,Rosapharm Surgical spirit 50ml,162.07,C,0.19144385026737964,A,CA,162.07,2.542108053961012,37.454495664132835,14.733636363636363,Z,CAZ
